date,food_cos,beverage_cos,wine_cos,liquor_cos,beer_cos,total_cos
2015-05-25,1645.0,0.0,2481.0,0.0,0.0,4126.0
2015-05-26,826.0,0.0,826.0,0.0,0.0,1652.0
2015-05-28,1775.0,0.0,2215.0,154.0,0.0,4144.0
2015-05-29,1035.0,0.0,1919.0,289.0,0.0,3243.0
2015-05-31,0.0,0.0,0.0,0.0,-20.0,-20.0
2015-06-01,668.0,0.0,0.0,288.0,0.0,956.0
2015-06-02,407.0,0.0,1630.0,0.0,0.0,2037.0
2015-06-03,45.0,0.0,0.0,0.0,0.0,45.0
2015-06-04,1382.0,0.0,897.0,0.0,271.0,2550.0
2015-06-08,2849.0,262.0,438.0,192.0,0.0,3741.0
2015-06-09,902.0,0.0,0.0,0.0,0.0,902.0
2015-06-11,1270.0,135.0,2808.0,369.0,0.0,4582.0
2015-06-15,2188.0,15.0,2511.0,0.0,0.0,4714.0
2015-06-16,1189.0,20.0,0.0,0.0,0.0,1209.0
2015-06-17,1595.0,0.0,1016.0,48.0,271.0,2930.0
2015-06-19,1757.0,0.0,2272.0,0.0,0.0,4029.0
2015-06-22,1030.0,0.0,1047.0,0.0,542.0,2619.0
2015-06-24,4596.0,19.0,2859.0,0.0,0.0,7474.0
2015-06-25,3606.0,0.0,1570.0,0.0,0.0,5176.0
2015-06-26,0.0,0.0,0.0,0.0,542.0,542.0
2015-06-29,0.0,0.0,0.0,35.0,0.0,35.0
2015-06-30,790.0,0.0,0.0,530.0,0.0,1320.0
2015-07-01,236.0,0.0,1556.0,0.0,0.0,1792.0
2015-07-07,231.0,0.0,0.0,0.0,358.0,589.0
2015-07-08,24.0,0.0,0.0,0.0,0.0,24.0
2015-07-10,8519.0,0.0,1164.0,491.0,200.0,10374.0
2015-07-12,0.0,0.0,0.0,0.0,180.0,180.0
2015-07-14,592.0,0.0,2035.0,0.0,0.0,2627.0
2015-07-15,97.0,0.0,1030.0,0.0,0.0,1127.0
2015-07-16,442.0,0.0,605.0,387.0,0.0,1434.0
2015-07-17,322.0,0.0,0.0,0.0,0.0,322.0
2015-07-20,2034.0,0.0,1079.0,0.0,0.0,3113.0
2015-07-21,499.0,0.0,0.0,0.0,0.0,499.0
2015-07-27,0.0,0.0,0.0,0.0,813.0,813.0
2015-07-28,6473.0,0.0,5580.0,682.0,0.0,12735.0
2015-07-29,318.0,0.0,0.0,14.0,0.0,332.0
2015-07-31,52.0,0.0,0.0,0.0,0.0,52.0
2015-08-04,891.0,0.0,728.0,0.0,0.0,1619.0
2015-08-05,74.0,0.0,0.0,0.0,0.0,74.0
2015-08-06,682.0,0.0,1990.0,0.0,0.0,2672.0
2015-08-07,766.0,250.0,2131.0,0.0,0.0,3147.0
2015-08-10,178.0,0.0,0.0,126.0,0.0,304.0
2015-08-17,6651.0,0.0,2182.0,0.0,364.0,9197.0
2015-08-18,1229.0,0.0,0.0,45.0,271.0,1545.0
2015-08-19,667.0,20.0,0.0,0.0,0.0,687.0
2015-08-21,332.0,0.0,0.0,0.0,0.0,332.0
2015-08-25,1592.0,0.0,0.0,0.0,50.0,1642.0
2015-08-26,5658.0,0.0,8293.0,305.0,682.0,14938.0
2015-09-01,881.0,0.0,328.0,0.0,0.0,1209.0
2015-09-02,0.0,0.0,778.0,0.0,0.0,778.0
2015-09-07,2715.0,0.0,980.0,933.0,0.0,4628.0
2015-09-08,1219.0,0.0,0.0,0.0,0.0,1219.0
2015-09-10,924.0,0.0,0.0,0.0,548.0,1472.0
2015-09-11,1145.0,0.0,289.0,251.0,0.0,1685.0
2015-09-14,1532.0,0.0,1083.0,0.0,0.0,2615.0
2015-09-15,901.0,0.0,0.0,0.0,0.0,901.0
2015-09-16,452.0,0.0,1613.0,0.0,402.0,2467.0
2015-09-17,1108.0,0.0,1673.0,0.0,0.0,2781.0
2015-09-18,10.0,5.0,0.0,0.0,0.0,15.0
2015-09-21,1887.0,0.0,810.0,0.0,0.0,2697.0
2015-09-22,1301.0,0.0,0.0,0.0,0.0,1301.0
2015-09-24,1283.0,0.0,5350.0,0.0,168.0,6801.0
2015-09-25,644.0,0.0,2739.0,35.0,471.0,3889.0
2015-09-28,2990.0,103.0,1234.0,130.0,115.0,4572.0
2015-09-29,0.0,0.0,0.0,387.0,0.0,387.0
2015-09-30,65.0,0.0,0.0,0.0,0.0,65.0
2015-10-05,1696.0,0.0,0.0,0.0,0.0,1696.0
2015-10-06,876.0,0.0,0.0,0.0,0.0,876.0
2015-10-08,14.0,0.0,0.0,0.0,0.0,14.0
2015-10-10,3430.0,0.0,615.0,540.0,0.0,4585.0
2015-10-13,599.0,0.0,0.0,0.0,0.0,599.0
2015-10-15,913.0,0.0,1229.0,0.0,257.0,2399.0
2015-10-19,1610.0,0.0,0.0,97.0,93.0,1800.0
2015-10-21,1890.0,0.0,751.0,0.0,0.0,2641.0
2015-10-23,650.0,0.0,364.0,0.0,0.0,1014.0
2015-10-26,1752.0,25.0,2895.0,98.0,0.0,4770.0
2015-10-27,471.0,0.0,0.0,0.0,0.0,471.0
2015-10-29,2718.0,154.0,1098.0,254.0,406.0,4630.0
2015-10-30,699.0,0.0,0.0,0.0,0.0,699.0
2015-11-02,58.0,0.0,845.0,0.0,0.0,903.0
2015-11-03,636.0,0.0,469.0,0.0,168.0,1273.0
2015-11-04,0.0,0.0,0.0,6.0,0.0,6.0
2015-11-05,3075.0,0.0,1819.0,160.0,0.0,5054.0
2015-11-06,119.0,0.0,0.0,0.0,0.0,119.0
2015-11-10,0.0,0.0,741.0,0.0,0.0,741.0
2015-11-12,1779.0,0.0,580.0,0.0,0.0,2359.0
2015-11-13,687.0,0.0,1296.0,0.0,0.0,1983.0
2015-11-17,2683.0,0.0,0.0,191.0,47.0,2921.0
2015-11-18,0.0,0.0,0.0,0.0,94.0,94.0
2015-11-20,612.0,0.0,4483.0,258.0,170.0,5523.0
2015-11-21,0.0,0.0,340.0,0.0,0.0,340.0
2015-11-23,2340.0,0.0,0.0,0.0,0.0,2340.0
2015-11-25,971.0,0.0,0.0,387.0,0.0,1358.0
2015-11-27,1729.0,0.0,2266.0,38.0,0.0,4033.0
2015-11-28,783.0,0.0,0.0,0.0,0.0,783.0
2015-11-30,505.0,0.0,0.0,66.0,0.0,571.0
2015-12-01,1050.0,0.0,741.0,0.0,258.0,2049.0
2015-12-04,1215.0,154.0,2449.0,378.0,150.0,4346.0
2015-12-07,1614.0,0.0,1601.0,0.0,90.0,3305.0
2015-12-09,2329.0,0.0,2116.0,14.0,661.0,5120.0
2015-12-10,573.0,0.0,0.0,0.0,0.0,573.0
2015-12-11,639.0,0.0,0.0,0.0,0.0,639.0
2015-12-14,2332.0,0.0,0.0,0.0,0.0,2332.0
2015-12-16,1050.0,0.0,653.0,275.0,302.0,2280.0
2015-12-18,1718.0,0.0,0.0,578.0,0.0,2296.0
2015-12-21,3349.0,0.0,0.0,0.0,0.0,3349.0
2015-12-29,2457.0,0.0,1752.0,455.0,0.0,4664.0
2015-12-30,0.0,0.0,0.0,0.0,133.0,133.0
2015-12-31,4336.0,0.0,0.0,0.0,0.0,4336.0
2016-01-04,1249.0,0.0,678.0,0.0,0.0,1927.0
2016-01-06,-4.0,0.0,760.0,209.0,0.0,965.0
2016-01-08,1525.0,0.0,3222.0,0.0,650.0,5397.0
2016-01-11,1618.0,0.0,2309.0,27.0,0.0,3954.0
2016-01-13,1414.0,0.0,1257.0,257.0,0.0,2928.0
2016-01-18,1126.0,0.0,917.0,0.0,0.0,2043.0
2016-01-20,2646.0,0.0,1589.0,0.0,0.0,4235.0
2016-01-22,-96.0,0.0,2661.0,0.0,103.0,2668.0
2016-01-25,0.0,0.0,0.0,0.0,160.0,160.0
2016-01-27,1302.0,0.0,0.0,0.0,0.0,1302.0
2016-01-28,2279.0,0.0,0.0,0.0,266.0,2545.0
2016-01-29,1361.0,0.0,0.0,237.0,0.0,1598.0
2016-02-02,872.0,0.0,0.0,0.0,0.0,872.0
2016-02-03,7.0,0.0,0.0,0.0,0.0,7.0
2016-02-04,427.0,0.0,2039.0,0.0,152.0,2618.0
2016-02-05,0.0,208.0,1015.0,133.0,0.0,1356.0
2016-02-09,3781.0,0.0,603.0,0.0,0.0,4384.0
2016-02-11,0.0,0.0,940.0,0.0,0.0,940.0
